meet_url,event_name,event_url
https://www.tfrrs.org/results/81212/OVC_Championship,3000 Steeplechase,https://www.tfrrs.org/results/81212/4926647/OVC_Championship/Womens-3000-Steeplechase
https://www.tfrrs.org/results/81217/Summit_League_Outdoor_Championships,800 Meters,https://www.tfrrs.org/results/81217/4929469/Summit_League_Outdoor_Championships/Mens-800-Meters
https://www.tfrrs.org/results/81217/Summit_League_Outdoor_Championships,1500 Meters,https://www.tfrrs.org/results/81217/4929470/Summit_League_Outdoor_Championships/Mens-1500-Meters
https://www.tfrrs.org/results/81217/Summit_League_Outdoor_Championships,5000 Meters,https://www.tfrrs.org/results/81217/4929478/Summit_League_Outdoor_Championships/Mens-5000-Meters
https://www.tfrrs.org/results/81217/Summit_League_Outdoor_Championships,"10,000 Meters",https://www.tfrrs.org/results/81217/4929479/Summit_League_Outdoor_Championships/Mens-10000-Meters
https://www.tfrrs.org/results/81217/Summit_League_Outdoor_Championships,3000 Steeplechase,https://www.tfrrs.org/results/81217/4929491/Summit_League_Outdoor_Championships/Mens-3000-Steeplechase
https://www.tfrrs.org/results/81217/Summit_League_Outdoor_Championships,800 Meters,https://www.tfrrs.org/results/81217/4929506/Summit_League_Outdoor_Championships/Womens-800-Meters
https://www.tfrrs.org/results/81217/Summit_League_Outdoor_Championships,1500 Meters,https://www.tfrrs.org/results/81217/4929471/Summit_League_Outdoor_Championships/Womens-1500-Meters
https://www.tfrrs.org/results/81217/Summit_League_Outdoor_Championships,5000 Meters,https://www.tfrrs.org/results/81217/4929483/Summit_League_Outdoor_Championships/Womens-5000-Meters
https://www.tfrrs.org/results/81217/Summit_League_Outdoor_Championships,"10,000 Meters",https://www.tfrrs.org/results/81217/4929502/Summit_League_Outdoor_Championships/Womens-10000-Meters
https://www.tfrrs.org/results/81217/Summit_League_Outdoor_Championships,3000 Steeplechase,https://www.tfrrs.org/results/81217/4929507/Summit_League_Outdoor_Championships/Womens-3000-Steeplechase
https://www.tfrrs.org/results/81219/2023_Conference_USA_Championships,800 Meters,https://www.tfrrs.org/results/81219/4929092/2023_Conference_USA_Championships/Mens-800-Meters
https://www.tfrrs.org/results/81219/2023_Conference_USA_Championships,1500 Meters,https://www.tfrrs.org/results/81219/4929085/2023_Conference_USA_Championships/Mens-1500-Meters
https://www.tfrrs.org/results/81219/2023_Conference_USA_Championships,5000 Meters,https://www.tfrrs.org/results/81219/4929086/2023_Conference_USA_Championships/Mens-5000-Meters
https://www.tfrrs.org/results/81219/2023_Conference_USA_Championships,"10,000 Meters",https://www.tfrrs.org/results/81219/4929087/2023_Conference_USA_Championships/Mens-10000-Meters
https://www.tfrrs.org/results/81219/2023_Conference_USA_Championships,3000 Steeplechase,https://www.tfrrs.org/results/81219/4929108/2023_Conference_USA_Championships/Mens-3000-Steeplechase
https://www.tfrrs.org/results/81219/2023_Conference_USA_Championships,800 Meters,https://www.tfrrs.org/results/81219/4929105/2023_Conference_USA_Championships/Womens-800-Meters
https://www.tfrrs.org/results/81219/2023_Conference_USA_Championships,1500 Meters,https://www.tfrrs.org/results/81219/4929098/2023_Conference_USA_Championships/Womens-1500-Meters
https://www.tfrrs.org/results/81219/2023_Conference_USA_Championships,5000 Meters,https://www.tfrrs.org/results/81219/4929094/2023_Conference_USA_Championships/Womens-5000-Meters
https://www.tfrrs.org/results/81219/2023_Conference_USA_Championships,"10,000 Meters",https://www.tfrrs.org/results/81219/4929095/2023_Conference_USA_Championships/Womens-10000-Meters
https://www.tfrrs.org/results/81219/2023_Conference_USA_Championships,3000 Steeplechase,https://www.tfrrs.org/results/81219/4929097/2023_Conference_USA_Championships/Womens-3000-Steeplechase
https://www.tfrrs.org/results/80748/Harding_Last_Chance_Meet,800 Meters,https://www.tfrrs.org/results/80748/4921990/Harding_Last_Chance_Meet/Mens-800-Meters
https://www.tfrrs.org/results/80748/Harding_Last_Chance_Meet,1500 Meters,https://www.tfrrs.org/results/80748/4921967/Harding_Last_Chance_Meet/Mens-1500-Meters
https://www.tfrrs.org/results/80748/Harding_Last_Chance_Meet,800 Meters,https://www.tfrrs.org/results/80748/4921987/Harding_Last_Chance_Meet/Womens-800-Meters
https://www.tfrrs.org/results/80748/Harding_Last_Chance_Meet,1500 Meters,https://www.tfrrs.org/results/80748/4921976/Harding_Last_Chance_Meet/Womens-1500-Meters
https://www.tfrrs.org/results/80769/NJCAA_Division_III_Outdoor_Track__Field_Championships,800 Meters,https://www.tfrrs.org/results/80769/4925775/NJCAA_Division_III_Outdoor_Track__Field_Championships/Mens-800-Meters
https://www.tfrrs.org/results/80769/NJCAA_Division_III_Outdoor_Track__Field_Championships,1500 Meters,https://www.tfrrs.org/results/80769/4925811/NJCAA_Division_III_Outdoor_Track__Field_Championships/Mens-1500-Meters
https://www.tfrrs.org/results/80769/NJCAA_Division_III_Outdoor_Track__Field_Championships,5000 Meters,https://www.tfrrs.org/results/80769/4925799/NJCAA_Division_III_Outdoor_Track__Field_Championships/Mens-5000-Meters
https://www.tfrrs.org/results/80769/NJCAA_Division_III_Outdoor_Track__Field_Championships,"10,000 Meters",https://www.tfrrs.org/results/80769/4925772/NJCAA_Division_III_Outdoor_Track__Field_Championships/Mens-10000-Meters
https://www.tfrrs.org/results/80769/NJCAA_Division_III_Outdoor_Track__Field_Championships,3000 Steeplechase,https://www.tfrrs.org/results/80769/4925813/NJCAA_Division_III_Outdoor_Track__Field_Championships/Mens-3000-Steeplechase
https://www.tfrrs.org/results/80769/NJCAA_Division_III_Outdoor_Track__Field_Championships,800 Meters,https://www.tfrrs.org/results/80769/4925810/NJCAA_Division_III_Outdoor_Track__Field_Championships/Womens-800-Meters
https://www.tfrrs.org/results/80769/NJCAA_Division_III_Outdoor_Track__Field_Championships,1500 Meters,https://www.tfrrs.org/results/80769/4925768/NJCAA_Division_III_Outdoor_Track__Field_Championships/Womens-1500-Meters
https://www.tfrrs.org/results/80769/NJCAA_Division_III_Outdoor_Track__Field_Championships,5000 Meters,https://www.tfrrs.org/results/80769/4925767/NJCAA_Division_III_Outdoor_Track__Field_Championships/Womens-5000-Meters
https://www.tfrrs.org/results/80769/NJCAA_Division_III_Outdoor_Track__Field_Championships,"10,000 Meters",https://www.tfrrs.org/results/80769/4925770/NJCAA_Division_III_Outdoor_Track__Field_Championships/Womens-10000-Meters
https://www.tfrrs.org/results/80769/NJCAA_Division_III_Outdoor_Track__Field_Championships,3000 Steeplechase,https://www.tfrrs.org/results/80769/4925805/NJCAA_Division_III_Outdoor_Track__Field_Championships/Womens-3000-Steeplechase
https://www.tfrrs.org/results/75504/West_Point_Twilight_,800 Meters,https://www.tfrrs.org/results/75504/4921937/West_Point_Twilight_/Mens-800-Meters
https://www.tfrrs.org/results/75504/West_Point_Twilight_,1500 Meters,https://www.tfrrs.org/results/75504/4921928/West_Point_Twilight_/Mens-1500-Meters
https://www.tfrrs.org/results/75504/West_Point_Twilight_,5000 Meters,https://www.tfrrs.org/results/75504/4921918/West_Point_Twilight_/Mens-5000-Meters
https://www.tfrrs.org/results/75504/West_Point_Twilight_,3000 Steeplechase,https://www.tfrrs.org/results/75504/4921921/West_Point_Twilight_/Mens-3000-Steeplechase
https://www.tfrrs.org/results/75504/West_Point_Twilight_,800 Meters,https://www.tfrrs.org/results/75504/4921950/West_Point_Twilight_/Womens-800-Meters
https://www.tfrrs.org/results/75504/West_Point_Twilight_,1500 Meters,https://www.tfrrs.org/results/75504/4921949/West_Point_Twilight_/Womens-1500-Meters
https://www.tfrrs.org/results/75504/West_Point_Twilight_,5000 Meters,https://www.tfrrs.org/results/75504/4921934/West_Point_Twilight_/Womens-5000-Meters
https://www.tfrrs.org/results/80544/American_Rivers_Conference_Championships,800 Meters,https://www.tfrrs.org/results/80544/4925577/American_Rivers_Conference_Championships/Mens-800-Meters
https://www.tfrrs.org/results/80544/American_Rivers_Conference_Championships,1500 Meters,https://www.tfrrs.org/results/80544/4925559/American_Rivers_Conference_Championships/Mens-1500-Meters
https://www.tfrrs.org/results/80544/American_Rivers_Conference_Championships,5000 Meters,https://www.tfrrs.org/results/80544/4925574/American_Rivers_Conference_Championships/Mens-5000-Meters
https://www.tfrrs.org/results/80544/American_Rivers_Conference_Championships,"10,000 Meters",https://www.tfrrs.org/results/80544/4925556/American_Rivers_Conference_Championships/Mens-10000-Meters
https://www.tfrrs.org/results/80544/American_Rivers_Conference_Championships,3000 Steeplechase,https://www.tfrrs.org/results/80544/4925557/American_Rivers_Conference_Championships/Mens-3000-Steeplechase
https://www.tfrrs.org/results/80544/American_Rivers_Conference_Championships,800 Meters,https://www.tfrrs.org/results/80544/4925533/American_Rivers_Conference_Championships/Womens-800-Meters
https://www.tfrrs.org/results/80544/American_Rivers_Conference_Championships,1500 Meters,https://www.tfrrs.org/results/80544/4925572/American_Rivers_Conference_Championships/Womens-1500-Meters
https://www.tfrrs.org/results/80544/American_Rivers_Conference_Championships,5000 Meters,https://www.tfrrs.org/results/80544/4925562/American_Rivers_Conference_Championships/Womens-5000-Meters
https://www.tfrrs.org/results/80544/American_Rivers_Conference_Championships,"10,000 Meters",https://www.tfrrs.org/results/80544/4925566/American_Rivers_Conference_Championships/Womens-10000-Meters
https://www.tfrrs.org/results/80544/American_Rivers_Conference_Championships,3000 Steeplechase,https://www.tfrrs.org/results/80544/4925581/American_Rivers_Conference_Championships/Womens-3000-Steeplechase
https://www.tfrrs.org/results/80592/North_Star_Athletic_Association_Outdoor_Championships,800 Meters,https://www.tfrrs.org/results/80592/4922801/North_Star_Athletic_Association_Outdoor_Championships/Mens-800-Meters
https://www.tfrrs.org/results/80592/North_Star_Athletic_Association_Outdoor_Championships,1500 Meters,https://www.tfrrs.org/results/80592/4922821/North_Star_Athletic_Association_Outdoor_Championships/Mens-1500-Meters
https://www.tfrrs.org/results/80592/North_Star_Athletic_Association_Outdoor_Championships,5000 Meters,https://www.tfrrs.org/results/80592/4922819/North_Star_Athletic_Association_Outdoor_Championships/Mens-5000-Meters
https://www.tfrrs.org/results/80592/North_Star_Athletic_Association_Outdoor_Championships,"10,000 Meters",https://www.tfrrs.org/results/80592/4922799/North_Star_Athletic_Association_Outdoor_Championships/Mens-10000-Meters
https://www.tfrrs.org/results/80592/North_Star_Athletic_Association_Outdoor_Championships,3000 Steeplechase,https://www.tfrrs.org/results/80592/4922774/North_Star_Athletic_Association_Outdoor_Championships/Mens-3000-Steeplechase
https://www.tfrrs.org/results/80592/North_Star_Athletic_Association_Outdoor_Championships,800 Meters,https://www.tfrrs.org/results/80592/4922832/North_Star_Athletic_Association_Outdoor_Championships/Womens-800-Meters
https://www.tfrrs.org/results/80592/North_Star_Athletic_Association_Outdoor_Championships,1500 Meters,https://www.tfrrs.org/results/80592/4922810/North_Star_Athletic_Association_Outdoor_Championships/Womens-1500-Meters
https://www.tfrrs.org/results/80592/North_Star_Athletic_Association_Outdoor_Championships,5000 Meters,https://www.tfrrs.org/results/80592/4922806/North_Star_Athletic_Association_Outdoor_Championships/Womens-5000-Meters
https://www.tfrrs.org/results/80592/North_Star_Athletic_Association_Outdoor_Championships,"10,000 Meters",https://www.tfrrs.org/results/80592/4922817/North_Star_Athletic_Association_Outdoor_Championships/Womens-10000-Meters
https://www.tfrrs.org/results/80592/North_Star_Athletic_Association_Outdoor_Championships,3000 Steeplechase,https://www.tfrrs.org/results/80592/4922809/North_Star_Athletic_Association_Outdoor_Championships/Womens-3000-Steeplechase
https://www.tfrrs.org/results/80657/NCCAA_Outdoor_Track__Field_Championships,800 Meters,https://www.tfrrs.org/results/80657/4922644/NCCAA_Outdoor_Track__Field_Championships/Mens-800-Meters
https://www.tfrrs.org/results/80657/NCCAA_Outdoor_Track__Field_Championships,1500 Meters,https://www.tfrrs.org/results/80657/4922628/NCCAA_Outdoor_Track__Field_Championships/Mens-1500-Meters
https://www.tfrrs.org/results/80657/NCCAA_Outdoor_Track__Field_Championships,5000 Meters,https://www.tfrrs.org/results/80657/4922645/NCCAA_Outdoor_Track__Field_Championships/Mens-5000-Meters
https://www.tfrrs.org/results/80657/NCCAA_Outdoor_Track__Field_Championships,"10,000 Meters",https://www.tfrrs.org/results/80657/4922658/NCCAA_Outdoor_Track__Field_Championships/Mens-10000-Meters
https://www.tfrrs.org/results/80657/NCCAA_Outdoor_Track__Field_Championships,3000 Steeplechase,https://www.tfrrs.org/results/80657/4922631/NCCAA_Outdoor_Track__Field_Championships/Mens-3000-Steeplechase
https://www.tfrrs.org/results/80657/NCCAA_Outdoor_Track__Field_Championships,800 Meters,https://www.tfrrs.org/results/80657/4922624/NCCAA_Outdoor_Track__Field_Championships/Womens-800-Meters
https://www.tfrrs.org/results/80657/NCCAA_Outdoor_Track__Field_Championships,1500 Meters,https://www.tfrrs.org/results/80657/4922682/NCCAA_Outdoor_Track__Field_Championships/Womens-1500-Meters
https://www.tfrrs.org/results/80657/NCCAA_Outdoor_Track__Field_Championships,5000 Meters,https://www.tfrrs.org/results/80657/4922678/NCCAA_Outdoor_Track__Field_Championships/Womens-5000-Meters
https://www.tfrrs.org/results/80657/NCCAA_Outdoor_Track__Field_Championships,"10,000 Meters",https://www.tfrrs.org/results/80657/4922630/NCCAA_Outdoor_Track__Field_Championships/Womens-10000-Meters
https://www.tfrrs.org/results/80657/NCCAA_Outdoor_Track__Field_Championships,3000 Steeplechase,https://www.tfrrs.org/results/80657/4922654/NCCAA_Outdoor_Track__Field_Championships/Womens-3000-Steeplechase
https://www.tfrrs.org/results/80924/2023_Big_South_Outdoor_Track__Field_Championship,800 Meters,https://www.tfrrs.org/results/80924/4923014/2023_Big_South_Outdoor_Track__Field_Championship/Mens-800-Meters
https://www.tfrrs.org/results/80924/2023_Big_South_Outdoor_Track__Field_Championship,1500 Meters,https://www.tfrrs.org/results/80924/4923066/2023_Big_South_Outdoor_Track__Field_Championship/Mens-1500-Meters
https://www.tfrrs.org/results/80924/2023_Big_South_Outdoor_Track__Field_Championship,5000 Meters,https://www.tfrrs.org/results/80924/4923061/2023_Big_South_Outdoor_Track__Field_Championship/Mens-5000-Meters
https://www.tfrrs.org/results/80924/2023_Big_South_Outdoor_Track__Field_Championship,"10,000 Meters",https://www.tfrrs.org/results/80924/4923054/2023_Big_South_Outdoor_Track__Field_Championship/Mens-10000-Meters
https://www.tfrrs.org/results/80924/2023_Big_South_Outdoor_Track__Field_Championship,3000 Steeplechase,https://www.tfrrs.org/results/80924/4923039/2023_Big_South_Outdoor_Track__Field_Championship/Mens-3000-Steeplechase
https://www.tfrrs.org/results/80924/2023_Big_South_Outdoor_Track__Field_Championship,800 Meters,https://www.tfrrs.org/results/80924/4923042/2023_Big_South_Outdoor_Track__Field_Championship/Womens-800-Meters
https://www.tfrrs.org/results/80924/2023_Big_South_Outdoor_Track__Field_Championship,1500 Meters,https://www.tfrrs.org/results/80924/4923060/2023_Big_South_Outdoor_Track__Field_Championship/Womens-1500-Meters
https://www.tfrrs.org/results/80924/2023_Big_South_Outdoor_Track__Field_Championship,5000 Meters,https://www.tfrrs.org/results/80924/4923063/2023_Big_South_Outdoor_Track__Field_Championship/Womens-5000-Meters
https://www.tfrrs.org/results/80924/2023_Big_South_Outdoor_Track__Field_Championship,"10,000 Meters",https://www.tfrrs.org/results/80924/4923024/2023_Big_South_Outdoor_Track__Field_Championship/Womens-10000-Meters
https://www.tfrrs.org/results/80924/2023_Big_South_Outdoor_Track__Field_Championship,3000 Steeplechase,https://www.tfrrs.org/results/80924/4923019/2023_Big_South_Outdoor_Track__Field_Championship/Womens-3000-Steeplechase
https://www.tfrrs.org/results/77881/2023_Whitworth_Last_Chance_Meet,5000 Meters,https://www.tfrrs.org/results/77881/4920263/2023_Whitworth_Last_Chance_Meet/Mens-5000-Meters
https://www.tfrrs.org/results/77881/2023_Whitworth_Last_Chance_Meet,1500 Meters,https://www.tfrrs.org/results/77881/4920277/2023_Whitworth_Last_Chance_Meet/Womens-1500-Meters
https://www.tfrrs.org/results/77881/2023_Whitworth_Last_Chance_Meet,5000 Meters,https://www.tfrrs.org/results/77881/4920272/2023_Whitworth_Last_Chance_Meet/Womens-5000-Meters
https://www.tfrrs.org/results/79959/2023_Big_Sky_Conference_Outdoor_Track_Meeting,800 Meters,https://www.tfrrs.org/results/79959/4926430/2023_Big_Sky_Conference_Outdoor_Track_Meeting/Mens-800-Meters
https://www.tfrrs.org/results/79959/2023_Big_Sky_Conference_Outdoor_Track_Meeting,1500 Meters,https://www.tfrrs.org/results/79959/4926414/2023_Big_Sky_Conference_Outdoor_Track_Meeting/Mens-1500-Meters
https://www.tfrrs.org/results/79959/2023_Big_Sky_Conference_Outdoor_Track_Meeting,5000 Meters,https://www.tfrrs.org/results/79959/4926412/2023_Big_Sky_Conference_Outdoor_Track_Meeting/Mens-5000-Meters
https://www.tfrrs.org/results/79959/2023_Big_Sky_Conference_Outdoor_Track_Meeting,"10,000 Meters",https://www.tfrrs.org/results/79959/4926395/2023_Big_Sky_Conference_Outdoor_Track_Meeting/Mens-10000-Meters
https://www.tfrrs.org/results/79959/2023_Big_Sky_Conference_Outdoor_Track_Meeting,3000 Steeplechase,https://www.tfrrs.org/results/79959/4926393/2023_Big_Sky_Conference_Outdoor_Track_Meeting/Mens-3000-Steeplechase
https://www.tfrrs.org/results/79959/2023_Big_Sky_Conference_Outdoor_Track_Meeting,800 Meters,https://www.tfrrs.org/results/79959/4926388/2023_Big_Sky_Conference_Outdoor_Track_Meeting/Womens-800-Meters
https://www.tfrrs.org/results/79959/2023_Big_Sky_Conference_Outdoor_Track_Meeting,1500 Meters,https://www.tfrrs.org/results/79959/4926426/2023_Big_Sky_Conference_Outdoor_Track_Meeting/Womens-1500-Meters
https://www.tfrrs.org/results/79959/2023_Big_Sky_Conference_Outdoor_Track_Meeting,5000 Meters,https://www.tfrrs.org/results/79959/4926420/2023_Big_Sky_Conference_Outdoor_Track_Meeting/Womens-5000-Meters
https://www.tfrrs.org/results/79959/2023_Big_Sky_Conference_Outdoor_Track_Meeting,"10,000 Meters",https://www.tfrrs.org/results/79959/4926428/2023_Big_Sky_Conference_Outdoor_Track_Meeting/Womens-10000-Meters
https://www.tfrrs.org/results/79959/2023_Big_Sky_Conference_Outdoor_Track_Meeting,3000 Steeplechase,https://www.tfrrs.org/results/79959/4926390/2023_Big_Sky_Conference_Outdoor_Track_Meeting/Womens-3000-Steeplechase
https://www.tfrrs.org/results/80265/BIG_EAST_Outdoor_Track__Field_Championships,800 Meters,https://www.tfrrs.org/results/80265/4923988/BIG_EAST_Outdoor_Track__Field_Championships/Mens-800-Meters
https://www.tfrrs.org/results/80265/BIG_EAST_Outdoor_Track__Field_Championships,1500 Meters,https://www.tfrrs.org/results/80265/4924025/BIG_EAST_Outdoor_Track__Field_Championships/Mens-1500-Meters
https://www.tfrrs.org/results/80265/BIG_EAST_Outdoor_Track__Field_Championships,5000 Meters,https://www.tfrrs.org/results/80265/4924012/BIG_EAST_Outdoor_Track__Field_Championships/Mens-5000-Meters
https://www.tfrrs.org/results/80265/BIG_EAST_Outdoor_Track__Field_Championships,"10,000 Meters",https://www.tfrrs.org/results/80265/4923985/BIG_EAST_Outdoor_Track__Field_Championships/Mens-10000-Meters
https://www.tfrrs.org/results/80265/BIG_EAST_Outdoor_Track__Field_Championships,3000 Steeplechase,https://www.tfrrs.org/results/80265/4924026/BIG_EAST_Outdoor_Track__Field_Championships/Mens-3000-Steeplechase
https://www.tfrrs.org/results/80265/BIG_EAST_Outdoor_Track__Field_Championships,800 Meters,https://www.tfrrs.org/results/80265/4924023/BIG_EAST_Outdoor_Track__Field_Championships/Womens-800-Meters
https://www.tfrrs.org/results/80265/BIG_EAST_Outdoor_Track__Field_Championships,1500 Meters,https://www.tfrrs.org/results/80265/4923981/BIG_EAST_Outdoor_Track__Field_Championships/Womens-1500-Meters
https://www.tfrrs.org/results/80265/BIG_EAST_Outdoor_Track__Field_Championships,5000 Meters,https://www.tfrrs.org/results/80265/4923980/BIG_EAST_Outdoor_Track__Field_Championships/Womens-5000-Meters
https://www.tfrrs.org/results/80265/BIG_EAST_Outdoor_Track__Field_Championships,"10,000 Meters",https://www.tfrrs.org/results/80265/4923984/BIG_EAST_Outdoor_Track__Field_Championships/Womens-10000-Meters
https://www.tfrrs.org/results/80265/BIG_EAST_Outdoor_Track__Field_Championships,3000 Steeplechase,https://www.tfrrs.org/results/80265/4924019/BIG_EAST_Outdoor_Track__Field_Championships/Womens-3000-Steeplechase
https://www.tfrrs.org/results/80874/MEAC_Outdoor_Track__Field_Championships,800 Meters,https://www.tfrrs.org/results/80874/4921140/MEAC_Outdoor_Track__Field_Championships/Mens-800-Meters
https://www.tfrrs.org/results/80874/MEAC_Outdoor_Track__Field_Championships,1500 Meters,https://www.tfrrs.org/results/80874/4921125/MEAC_Outdoor_Track__Field_Championships/Mens-1500-Meters
https://www.tfrrs.org/results/80874/MEAC_Outdoor_Track__Field_Championships,5000 Meters,https://www.tfrrs.org/results/80874/4921122/MEAC_Outdoor_Track__Field_Championships/Mens-5000-Meters
https://www.tfrrs.org/results/80874/MEAC_Outdoor_Track__Field_Championships,"10,000 Meters",https://www.tfrrs.org/results/80874/4921106/MEAC_Outdoor_Track__Field_Championships/Mens-10000-Meters
https://www.tfrrs.org/results/80874/MEAC_Outdoor_Track__Field_Championships,3000 Steeplechase,https://www.tfrrs.org/results/80874/4921104/MEAC_Outdoor_Track__Field_Championships/Mens-3000-Steeplechase
https://www.tfrrs.org/results/80874/MEAC_Outdoor_Track__Field_Championships,800 Meters,https://www.tfrrs.org/results/80874/4921099/MEAC_Outdoor_Track__Field_Championships/Womens-800-Meters
https://www.tfrrs.org/results/80874/MEAC_Outdoor_Track__Field_Championships,1500 Meters,https://www.tfrrs.org/results/80874/4921137/MEAC_Outdoor_Track__Field_Championships/Womens-1500-Meters
https://www.tfrrs.org/results/80874/MEAC_Outdoor_Track__Field_Championships,5000 Meters,https://www.tfrrs.org/results/80874/4921130/MEAC_Outdoor_Track__Field_Championships/Womens-5000-Meters
https://www.tfrrs.org/results/80874/MEAC_Outdoor_Track__Field_Championships,"10,000 Meters",https://www.tfrrs.org/results/80874/4921139/MEAC_Outdoor_Track__Field_Championships/Womens-10000-Meters
https://www.tfrrs.org/results/80874/MEAC_Outdoor_Track__Field_Championships,3000 Steeplechase,https://www.tfrrs.org/results/80874/4921101/MEAC_Outdoor_Track__Field_Championships/Womens-3000-Steeplechase
https://www.tfrrs.org/results/75417/GVSU_10_Event-Last_Chance,800 Meters,https://www.tfrrs.org/results/75417/4918331/GVSU_10_Event-Last_Chance/Mens-800-Meters
https://www.tfrrs.org/results/75417/GVSU_10_Event-Last_Chance,1500 Meters,https://www.tfrrs.org/results/75417/4918316/GVSU_10_Event-Last_Chance/Mens-1500-Meters
https://www.tfrrs.org/results/75417/GVSU_10_Event-Last_Chance,"10,000 Meters",https://www.tfrrs.org/results/75417/4918313/GVSU_10_Event-Last_Chance/Mens-10000-Meters
https://www.tfrrs.org/results/75417/GVSU_10_Event-Last_Chance,800 Meters,https://www.tfrrs.org/results/75417/4918318/GVSU_10_Event-Last_Chance/Womens-800-Meters
https://www.tfrrs.org/results/75417/GVSU_10_Event-Last_Chance,1500 Meters,https://www.tfrrs.org/results/75417/4918311/GVSU_10_Event-Last_Chance/Womens-1500-Meters
https://www.tfrrs.org/results/75417/GVSU_10_Event-Last_Chance,"10,000 Meters",https://www.tfrrs.org/results/75417/4918321/GVSU_10_Event-Last_Chance/Womens-10000-Meters
https://www.tfrrs.org/results/80590/Southern_Conference_Outdoor_Track_and_Field_Championships,800 Meters,https://www.tfrrs.org/results/80590/4917667/Southern_Conference_Outdoor_Track_and_Field_Championships/Mens-800-Meters
https://www.tfrrs.org/results/80590/Southern_Conference_Outdoor_Track_and_Field_Championships,1500 Meters,https://www.tfrrs.org/results/80590/4917669/Southern_Conference_Outdoor_Track_and_Field_Championships/Mens-1500-Meters
https://www.tfrrs.org/results/80590/Southern_Conference_Outdoor_Track_and_Field_Championships,5000 Meters,https://www.tfrrs.org/results/80590/4917648/Southern_Conference_Outdoor_Track_and_Field_Championships/Mens-5000-Meters
https://www.tfrrs.org/results/80590/Southern_Conference_Outdoor_Track_and_Field_Championships,"10,000 Meters",https://www.tfrrs.org/results/80590/4917613/Southern_Conference_Outdoor_Track_and_Field_Championships/Mens-10000-Meters
https://www.tfrrs.org/results/80590/Southern_Conference_Outdoor_Track_and_Field_Championships,3000 Steeplechase,https://www.tfrrs.org/results/80590/4917664/Southern_Conference_Outdoor_Track_and_Field_Championships/Mens-3000-Steeplechase
https://www.tfrrs.org/results/80590/Southern_Conference_Outdoor_Track_and_Field_Championships,800 Meters,https://www.tfrrs.org/results/80590/4917656/Southern_Conference_Outdoor_Track_and_Field_Championships/Womens-800-Meters
https://www.tfrrs.org/results/80590/Southern_Conference_Outdoor_Track_and_Field_Championships,1500 Meters,https://www.tfrrs.org/results/80590/4917659/Southern_Conference_Outdoor_Track_and_Field_Championships/Womens-1500-Meters
https://www.tfrrs.org/results/80590/Southern_Conference_Outdoor_Track_and_Field_Championships,5000 Meters,https://www.tfrrs.org/results/80590/4917628/Southern_Conference_Outdoor_Track_and_Field_Championships/Womens-5000-Meters
https://www.tfrrs.org/results/80590/Southern_Conference_Outdoor_Track_and_Field_Championships,"10,000 Meters",https://www.tfrrs.org/results/80590/4917666/Southern_Conference_Outdoor_Track_and_Field_Championships/Womens-10000-Meters
https://www.tfrrs.org/results/80590/Southern_Conference_Outdoor_Track_and_Field_Championships,3000 Steeplechase,https://www.tfrrs.org/results/80590/4917629/Southern_Conference_Outdoor_Track_and_Field_Championships/Womens-3000-Steeplechase
https://www.tfrrs.org/results/79831/West_Coast_Last_Chance,800 Meters,https://www.tfrrs.org/results/79831/4911394/West_Coast_Last_Chance/Mens-800-Meters
https://www.tfrrs.org/results/79831/West_Coast_Last_Chance,1500 Meters,https://www.tfrrs.org/results/79831/4911397/West_Coast_Last_Chance/Mens-1500-Meters
https://www.tfrrs.org/results/79831/West_Coast_Last_Chance,5000 Meters,https://www.tfrrs.org/results/79831/4911386/West_Coast_Last_Chance/Mens-5000-Meters
https://www.tfrrs.org/results/79831/West_Coast_Last_Chance,800 Meters,https://www.tfrrs.org/results/79831/4911381/West_Coast_Last_Chance/Womens-800-Meters
https://www.tfrrs.org/results/79831/West_Coast_Last_Chance,1500 Meters,https://www.tfrrs.org/results/79831/4911392/West_Coast_Last_Chance/Womens-1500-Meters
https://www.tfrrs.org/results/79831/West_Coast_Last_Chance,5000 Meters,https://www.tfrrs.org/results/79831/4911395/West_Coast_Last_Chance/Womens-5000-Meters
https://www.tfrrs.org/results/79893/2023_Mid-South_Conference_Championships,800 Meters,https://www.tfrrs.org/results/79893/4915253/2023_Mid-South_Conference_Championships/Mens-800-Meters
https://www.tfrrs.org/results/79893/2023_Mid-South_Conference_Championships,1500 Meters,https://www.tfrrs.org/results/79893/4915267/2023_Mid-South_Conference_Championships/Mens-1500-Meters
https://www.tfrrs.org/results/79893/2023_Mid-South_Conference_Championships,5000 Meters,https://www.tfrrs.org/results/79893/4915254/2023_Mid-South_Conference_Championships/Mens-5000-Meters
https://www.tfrrs.org/results/79893/2023_Mid-South_Conference_Championships,"10,000 Meters",https://www.tfrrs.org/results/79893/4915273/2023_Mid-South_Conference_Championships/Mens-10000-Meters
https://www.tfrrs.org/results/79893/2023_Mid-South_Conference_Championships,3000 Steeplechase,https://www.tfrrs.org/results/79893/4915277/2023_Mid-South_Conference_Championships/Mens-3000-Steeplechase
https://www.tfrrs.org/results/79893/2023_Mid-South_Conference_Championships,800 Meters,https://www.tfrrs.org/results/79893/4915228/2023_Mid-South_Conference_Championships/Womens-800-Meters
